,MAV,RMS,VAR,WL,ZC,SSC,WAMP,SSI,SD,ASM,ASS,CARD,COV,DAMV,DASDV,DVARV,IQR,KURT,LTKEO,MAD,SKEW,PF,BW,SE,PermEn,SamPen,FuzzyEn,ApEn,AMAX,PMI,HFMI
152,0.000834615,0.001156259,1.41E-06,0.843145477,343.5,356.2,808,0.001247985,0.001156258,0.741138067,22.97354065,888,-46.3096733,0.000950559,0.001305385,1.79E-06,0.001280455,4.675312859,-7.62063013,0.000834608,-0.000986147,166.015625,39.84375,3.80E-10,0.693061636,0,-0.000871885,0.001883849,0.00627703,0.354909706,0.089448281
153,0.001254916,0.002775842,7.75E-06,1.088348498,300.9,312.3,638.4,0.006040927,0.002775841,0.977579586,23.13444979,779,1798.323947,0.001398906,0.00301873,9.18E-06,0.001479133,41.59141138,-6.12517152,0.001254919,-0.000725315,167.578125,24.21875,2.72E-09,0.69290725,0.014248491,0.012294003,0.005152079,0.027685488,0.070010116,0.347094621
154,0.000831121,0.001261179,1.60E-06,0.736416888,300.9,313.4,708.8,0.001268807,0.001261179,0.659079175,20.34764425,793,1515.8354,0.000929819,0.001384718,1.93E-06,0.001204459,10.60018494,-7.636039151,0.000831109,-0.000623004,163.671875,27.34375,4.63E-10,0.693045782,0.000503779,-0.000528907,0.002252219,0.008394304,0.173771447,0.183261228
155,0.001965168,0.002575985,6.71E-06,1.716321097,295.5,307.2,704.2,0.005122953,0.002575979,1.501388366,30.73963227,764,532.8977554,0.002249438,0.002935783,8.69E-06,0.003050256,0.904685858,-6.098753078,0.001965154,0.003303595,173.046875,48.828125,1.66E-09,0.692987587,0.000785341,-0.000309805,0.00289,0.009545514,0.409325152,0.056052767
156,0.000881143,0.001594484,2.55E-06,0.598063045,223.2,234.7,507.5,0.001513545,0.001594483,0.523399045,15.05966277,594,150.3043862,0.001008538,0.001880359,3.54E-06,0.001063587,17.88916912,-7.167729069,0.000881153,-0.000204737,211.71875,67.96875,7.71E-10,0.692983075,0.001683503,0.000490969,0.003388459,0.011087822,0.431789389,0.132221394
157,0.001259393,0.001695955,2.88E-06,0.7648144,203.6,211.8,492.2,0.00155199,0.001695949,0.677553267,17.31557283,538,-123.8359535,0.001424235,0.001922256,3.71E-06,0.001950991,2.605840599,-7.304533468,0.001259423,-0.006979812,174.609375,45.703125,7.22E-10,0.692912372,0.000743495,-0.001340027,0.003035174,0.007913317,0.368805686,0.112104975
158,0.000636361,0.001212266,1.47E-06,0.535047267,287.4,297,622.6,0.00108835,0.001212265,0.470270463,15.83702722,739,-391.9803645,0.000724996,0.001366634,1.87E-06,0.000775072,22.51137133,-7.702179818,0.000636354,0.000257885,180.078125,22.265625,6.37E-10,0.69293194,0.001622356,0.000317175,0.002740953,0.009330494,0.121752856,0.301028671
159,0.000656272,0.001024947,1.05E-06,0.744492436,390.2,404.9,908.1,0.001069816,0.001024947,0.666772663,23.04527026,1016,-2962.876471,0.00073349,0.001127775,1.27E-06,0.000940756,12.57558031,-7.788231676,0.000656257,0.001064855,163.28125,19.921875,3.55E-10,0.693084959,0.001377566,2.48E-05,0.001828028,0.006837265,0.231538307,0.106839949
160,0.001070983,0.001682551,2.84E-06,1.27898094,379.3,408.6,1036.5,0.003317694,0.00168255,1.253050182,34.35154417,1170,-478.2177341,0.001094081,0.001770585,3.14E-06,0.001646212,18.3019477,-6.819307557,0.00107099,7.79E-05,149.609375,11.71875,7.37E-10,0.693078317,0.002219601,0.001257984,0.002199088,0.013533546,0.219599468,0.141627485
161,0.000969584,0.001336441,1.79E-06,1.350871542,477.8,493,1114.9,0.002183237,0.00133644,1.18192313,34.22990051,1219,-1184.400629,0.00110909,0.001503405,2.27E-06,0.001492553,3.820416044,-6.987173424,0.000969577,-0.000879808,165.625,30.46875,4.68E-10,0.69304431,0.000819539,6.45E-05,0.001704953,0.00692613,0.504592802,0.058617211
162,0.002050696,0.002648582,7.14E-06,1.43922243,236.2,246.1,562.7,0.004360697,0.002648571,1.25297523,25.22487842,611,261.7247211,0.002359381,0.003041576,9.43E-06,0.003275576,0.72437608,-6.25158522,0.002050766,-0.001515808,182.03125,58.59375,1.87E-09,0.692983762,0.000327333,-0.001054962,0.0031932,0.009332634,0.474953143,0.078722061
163,0.001065244,0.001416957,2.03E-06,0.841713677,268,275.9,640.4,0.001414294,0.001416953,0.743540087,20.67491328,698,-1028.057531,0.001207624,0.001598927,2.58E-06,0.001675739,2.431603479,-7.425890102,0.001065256,0.000798474,170.3125,50.390625,6.11E-10,0.693058044,0,-0.001172759,0.002307505,0.006423475,0.417595362,0.096247526
164,0.00135845,0.001731691,3.03E-06,1.090084107,270.1,277.8,652.2,0.002129579,0.001731689,0.953632097,23.68860627,702,-909.0166418,0.001555042,0.001980641,3.97E-06,0.002270616,0.621941429,-6.969325303,0.00135844,2.07E-06,187.109375,59.375,8.28E-10,0.693037081,0,-0.00121723,0.002447137,0.006321902,0.49912589,0.041551317
165,0.001010385,0.001331965,1.80E-06,0.81681066,273.2,288.6,656.7,0.001280224,0.00133196,0.72040483,20.60349602,713,67109.998,0.001147206,0.00150281,2.28E-06,0.001597836,1.645746019,-7.500567616,0.001010381,-0.00442906,161.328125,63.28125,5.53E-10,0.693013029,0.001121236,-0.000423347,0.002228853,0.005715463,0.532324721,0.064774879
166,0.002511451,0.003301525,1.10E-05,2.848815257,384.5,396.5,924.4,0.011098046,0.003301524,2.531542447,45.89452489,1008,17253.43241,0.002829012,0.003713149,1.39E-05,0.003968232,1.3926324,-5.381074669,0.002511434,0.000544005,174.21875,42.1875,2.98E-09,0.693043326,0.005935154,0.00428034,0.003046126,0.013893364,0.347502875,0.062702118
167,0.001919125,0.002523382,6.44E-06,2.337265897,411.1,426.9,976,0.006858976,0.002523381,2.043867989,42.45914377,1065,-1966.074096,0.002196678,0.002885542,8.42E-06,0.003072316,2.170772979,-5.801992536,0.001919135,-0.000328264,182.8125,57.03125,1.80E-09,0.693118207,0.001876879,0.000863986,0.002483747,0.011823408,0.378718916,0.074520732
168,0.001933283,0.002537148,6.57E-06,1.840682561,318.8,329.5,777.3,0.005542481,0.002537146,1.6316912,33.70031556,844,380.8000255,0.002183491,0.002876363,8.45E-06,0.003095125,1.681029478,-6.070190937,0.001933282,-0.000745485,180.078125,45.703125,1.83E-09,0.692986607,0.001894615,0.001231387,0.002752722,0.010526948,0.514839731,0.046162807
169,0.000983986,0.002184145,4.79E-06,0.728115707,250.8,259.1,526,0.003085351,0.002184144,0.633687,16.80378103,644,-104613.2154,0.001132373,0.002504342,6.29E-06,0.001123768,39.81337424,-6.574077496,0.000983987,0.000706104,200.78125,57.8125,1.54E-09,0.693031795,0.006496881,0.005276557,0.00469686,0.020784802,0.078175503,0.643384263
170,0.001327869,0.002050215,4.23E-06,1.05361496,269.5,277.8,616,0.002891175,0.002050212,0.908262489,22.18644584,684,2716.988051,0.001542628,0.002375356,5.67E-06,0.001938887,14.52551029,-6.614751019,0.001327843,-0.001208108,201.953125,35.546875,1.48E-09,0.693038911,0.002919721,0.001133593,0.003129839,0.015222106,0.150777885,0.218959652
171,0.000835261,0.001414491,2.00E-06,0.646858801,259.2,266.5,587.3,0.001347038,0.00141449,0.561295082,16.88701911,672,707.4935215,0.000964022,0.001664076,2.77E-06,0.00110995,14.97056284,-7.317920529,0.000835257,-0.001098806,200.390625,26.5625,7.00E-10,0.693072328,0.001189594,-0.000175183,0.002811982,0.00973305,0.140756061,0.252249643
172,0.00083118,0.001492474,2.23E-06,0.745775477,303.6,312.8,669.5,0.001733651,0.001492472,0.644995682,19.3427532,776,23.07151765,0.000962291,0.001735771,3.02E-06,0.0010903,26.43730294,-7.111179544,0.000831176,0.000853172,206.25,16.796875,7.66E-10,0.693121707,0.002576658,0.001147594,0.002826398,0.012380076,0.104637911,0.318204634
173,0.001770007,0.002747551,7.56E-06,1.237228972,238,244.2,535.1,0.004502803,0.002747549,1.0549243,22.09549494,596,9147.444365,0.002079376,0.003211879,1.03E-05,0.00240243,8.880874423,-6.117825358,0.001770026,0.001270096,208.59375,42.1875,2.22E-09,0.693051985,0.003014533,0.001367192,0.003864577,0.016576581,0.160257895,0.259475329
174,0.000871658,0.001994483,3.99E-06,0.658890256,257.5,268.8,528.7,0.002675244,0.001994482,0.584882439,16.15650978,671,1049.817007,0.000983418,0.002262413,5.13E-06,0.000917215,34.16571226,-6.752016565,0.00087166,-0.000591613,189.84375,52.34375,1.52E-09,0.693040246,0.008011148,0.006873355,0.004629654,0.01778341,0.060219067,0.468516757
175,0.001333924,0.001791868,3.22E-06,1.193810806,301.4,312.7,719.8,0.002535952,0.001791865,1.049797928,26.06042193,787,458.3372759,0.001518843,0.002033846,4.15E-06,0.002106967,2.765790209,-6.808236463,0.001333903,-0.001237532,176.171875,37.109375,9.37E-10,0.693014438,0.00253808,0.00065894,0.002426339,0.008439035,0.615838207,0.083037546
176,0.001082033,0.001832144,3.37E-06,0.870415413,271.8,279.4,623.2,0.00238275,0.001832141,0.766079344,20.43225711,708,-787.1369142,0.001231139,0.002100909,4.43E-06,0.001493506,25.66177371,-6.80798093,0.001082046,-0.000255259,169.921875,83.984375,1.32E-09,0.693026132,0.001694916,0.000494673,0.003062325,0.015485771,0.117263117,0.34245159
177,0.000955449,0.001450191,2.13E-06,0.830932734,296.8,305.9,689.8,0.001637987,0.00145019,0.735696098,21.04535065,770,-703.7113909,0.001080537,0.001626648,2.68E-06,0.001353872,9.705422515,-7.302827029,0.000955444,0.000472457,170.703125,32.421875,6.48E-10,0.692871656,0.000519481,-0.00050911,0.002426245,0.008950905,0.187979109,0.135444029
178,0.000652734,0.000984769,9.83E-07,0.688120383,358.9,372.8,834.9,0.000915056,0.000984768,0.607695208,21.15048939,931,201.1152929,0.000739914,0.001110736,1.25E-06,0.000945847,9.97597266,-7.86483189,0.000652741,7.78E-05,171.875,46.09375,2.57E-10,0.693039644,0.000644469,-0.000450489,0.001875666,0.006504396,0.234864755,0.177210125
179,0.000733894,0.00114621,1.33E-06,0.857276573,394.1,408.1,895.8,0.001338373,0.00114621,0.740499251,24.06040197,1009,-471.5385549,0.000850473,0.001319631,1.76E-06,0.000995413,9.921541705,-7.405588128,0.000733894,0.000366406,187.109375,54.296875,4.09E-10,0.693034189,0.001188512,0.000485864,0.001959298,0.007242415,0.268283806,0.098737067
180,0.000630819,0.001228019,1.54E-06,0.734734368,401.9,414.7,869.9,0.001597808,0.001228019,0.652898178,22.04870234,1035,-220.8051241,0.000710575,0.001360989,1.90E-06,0.000746973,37.05266834,-7.409484267,0.000630817,0.000180714,176.953125,44.140625,4.93E-10,0.693071417,0.005389152,0.003274413,0.002408507,0.012347203,0.067082834,0.247604408
181,0.0011895,0.001909293,3.68E-06,0.677105329,191,199.7,434.3,0.001817187,0.001909289,0.58761297,14.82338893,494,-976.3793106,0.001373439,0.002206978,4.92E-06,0.001555921,8.717190421,-7.080128364,0.001189506,9.64E-05,197.265625,53.515625,1.44E-09,0.693029909,0.002827495,0.000604433,0.00378396,0.010532291,0.546497874,0.214610084
182,0.001008383,0.001673471,2.86E-06,0.73954189,247.6,258.6,565.7,0.001857145,0.00167347,0.655449171,17.83820911,650,-2261.241005,0.00113951,0.001885461,3.64E-06,0.001291508,11.41201859,-7.194527149,0.001008381,0.00068426,186.71875,19.140625,8.59E-10,0.692911376,0.000307693,-0.000497484,0.003088533,0.010573103,0.195283471,0.152084515
183,0.001276979,0.001743739,3.05E-06,1.019215316,266.9,276.3,653.9,0.002180615,0.001743734,0.914316805,23.17522397,716,162.6850779,0.001425476,0.001954604,3.83E-06,0.002011131,4.685470307,-6.998052983,0.001276951,-0.001704129,173.046875,51.953125,9.85E-10,0.692970127,0.00027933,-0.000852432,0.002574117,0.009558738,0.2897434,0.111967956
184,0.00116148,0.001602744,2.59E-06,1.018119783,297.6,308.8,706.9,0.002011029,0.001602743,0.900147348,23.83778122,775,-2084.058503,0.0013154,0.001807338,3.30E-06,0.001771353,4.129071581,-7.08198164,0.001161468,-0.00096014,176.5625,26.953125,7.77E-10,0.692980905,0.000774194,-0.000403079,0.002363079,0.008371903,0.338671754,0.114537818
185,0.001253894,0.002082669,4.35E-06,0.921724795,243.7,261.5,587.6,0.002915991,0.002082664,0.840108825,20.88599628,670,173.714004,0.001377765,0.002301818,5.31E-06,0.001771588,19.25770987,-6.754805198,0.001253896,-0.002008503,165.234375,56.640625,1.57E-09,0.692802807,0.003575894,0.001994758,0.003389057,0.015635382,0.186757078,0.245527138
186,0.000884415,0.001283152,1.65E-06,0.698906483,264.1,274.6,640.2,0.001175483,0.001283152,0.629703766,18.99972404,712,316.8757906,0.000982991,0.001442983,2.09E-06,0.001310214,7.920148731,-7.606642616,0.000884421,-0.000414909,189.84375,55.46875,5.80E-10,0.692922237,0.000842697,-0.000737439,0.00233366,0.007777495,0.287122258,0.103014013
187,0.000962403,0.001794669,3.22E-06,0.705201875,243.9,253.1,542.3,0.00204973,0.001794668,0.612088602,16.95518436,636,-429.8654035,0.001110554,0.00210417,4.43E-06,0.001224502,28.32159671,-6.87756948,0.000962402,-0.001139811,217.1875,71.875,1.42E-09,0.692938583,0.00220126,0.001174315,0.003426074,0.015009072,0.10286503,0.351936864
188,0.000860686,0.001101057,1.24E-06,0.643844022,247.9,263,636.1,0.000854473,0.001101052,0.592151776,18.43542855,688,2.213359101,0.000937182,0.001210469,1.50E-06,0.001424676,0.83152455,-8.040260575,0.000860661,0.000809272,149.21875,31.25,3.48E-10,0.692997783,0.000290698,-0.001148593,0.002122923,0.004387397,0.430342097,0.083780187
189,0.001181515,0.001664378,2.79E-06,1.037201178,290.8,312.1,744.5,0.00227331,0.001664375,0.964116411,25.2794646,816,-431.5392059,0.001272639,0.001790358,3.23E-06,0.00184082,6.491296462,-7.118128432,0.001181532,-0.000100943,158.203125,26.171875,7.93E-10,0.692979585,0.000490196,-0.000457502,0.002405262,0.009554617,0.242623191,0.09129516
190,0.001523845,0.002359459,5.79E-06,1.394911983,312.6,324.4,717.8,0.004685409,0.002359458,1.232790897,27.70271224,809,732.5309205,0.001726376,0.002596056,7.09E-06,0.002117591,12.12795685,-6.403658735,0.001523847,0.00073855,166.015625,28.90625,1.60E-09,0.692853969,0.003456803,0.002342194,0.003119041,0.014683812,0.160129013,0.158293545
191,0.001118892,0.001594509,2.55E-06,1.032252955,312.4,323,741.6,0.0020824,0.001594506,0.913015509,24.54684582,816,651.4673319,0.001266568,0.001804142,3.26E-06,0.001699424,6.741207002,-7.019370766,0.001118859,0.000301557,173.046875,36.71875,7.68E-10,0.692992846,0.000490196,-0.000153062,0.002319907,0.009672616,0.461127486,0.069669546
192,0.001250927,0.001810543,3.32E-06,1.211587543,331.7,341,775.9,0.002830548,0.001810542,1.065789463,27.05384083,852,452.0359226,0.001423722,0.002042744,4.23E-06,0.001922805,10.62248642,-6.748240012,0.001250917,0.00023395,181.25,31.640625,9.09E-10,0.693000105,0.00117261,0.000412324,0.002467144,0.012171044,0.189756817,0.14357074
193,0.001571859,0.002211112,4.92E-06,1.56385815,338.8,347,794.7,0.004296273,0.002211111,1.372233016,31.16239445,873,-1785.10002,0.001793415,0.002500553,6.30E-06,0.002405742,6.486658388,-6.295028511,0.001571822,0.001174989,180.46875,64.0625,1.27E-09,0.693041963,0.002060286,0.000849101,0.00266349,0.013461834,0.24973801,0.152151142
194,0.001082893,0.0014708,2.17E-06,0.974197841,302.7,314.8,728.7,0.001734912,0.001470798,0.865231649,23.77517344,799,3.57678612,0.001220799,0.00165236,2.74E-06,0.001688992,3.567631697,-7.213612288,0.001082889,-0.000561151,162.890625,48.828125,6.44E-10,0.692982588,0.000250313,-0.000830051,0.002187139,0.00733852,0.366555019,0.102612896
195,0.001411236,0.001877618,3.54E-06,1.444554356,348.3,359.6,816.1,0.00313668,0.001877617,1.251765984,30.25941059,887,3168.346327,0.001630423,0.002155055,4.66E-06,0.002252816,2.884966945,-6.540410658,0.001411236,-0.002143507,182.421875,66.015625,9.16E-10,0.693006513,0.001352368,0.000248902,0.002294781,0.009781439,0.29818761,0.102942493
196,0.001173782,0.001578423,2.50E-06,1.336774401,384.9,397.9,910.8,0.002483747,0.001578421,1.164392225,30.87984686,992,-471.9326627,0.001348915,0.001812729,3.30E-06,0.001857802,3.70145775,-6.783115929,0.001173778,-0.00016715,192.96875,68.75,6.70E-10,0.692932414,0.000806046,-4.30E-05,0.002023446,0.008386634,0.519588065,0.068903486
197,0.001827084,0.002607614,6.85E-06,1.349241022,250.6,262.5,592.8,0.004504921,0.00260761,1.202221129,25.27264072,658,566.5221616,0.002053639,0.00289885,8.46E-06,0.002742647,7.373405412,-6.320567341,0.001827092,0.00228585,167.1875,35.9375,1.96E-09,0.692911537,0.003640983,0.001586135,0.003316934,0.015927663,0.232733747,0.183887648
198,0.00139031,0.001959622,3.99E-06,1.248145938,305.9,316.3,714.4,0.003138738,0.00195962,1.094173832,26.34687185,787,-874.1525474,0.001587972,0.002213442,5.10E-06,0.002119989,6.512718063,-6.674787268,0.001390304,0.000435042,167.578125,41.796875,1.14E-09,0.693092468,0.001776979,8.76E-05,0.002645633,0.011363898,0.273800396,0.131311565
199,0.001861844,0.0024663,6.21E-06,1.558345863,282.2,291,679.8,0.00460834,0.002466298,1.38148824,29.00025217,742,2323.437922,0.002103031,0.002775828,7.87E-06,0.002971606,2.259021508,-6.267434734,0.00186185,-0.000295869,162.5,36.71875,1.93E-09,0.693050099,0.001346261,0.000228091,0.002883872,0.010791889,0.391851368,0.062658526
200,0.001849893,0.002386995,5.80E-06,1.399271359,256.7,263.9,609.2,0.003820746,0.002386993,1.219079649,25.84466321,659,1383.447585,0.002126552,0.002737212,7.65E-06,0.00299906,1.039682723,-6.390733312,0.001849876,0.00201649,177.34375,46.09375,1.61E-09,0.692842718,0.002121683,0.000642569,0.002945945,0.008859376,0.560368132,0.077185026
201,0.001053028,0.001395836,1.97E-06,0.97062623,312.7,324.2,735,0.001574757,0.001395833,0.840316117,23.53731478,798,-3560.080431,0.00121785,0.001610829,2.63E-06,0.001695602,2.299500052,-7.239825837,0.001053039,-0.001150442,197.265625,66.40625,5.43E-10,0.69302925,0.00100188,-0.000479363,0.00214299,0.006426537,0.510730441,0.063807103
202,0.001321654,0.001691479,2.87E-06,1.300971623,332.9,344.3,802.9,0.002497533,0.001691477,1.148517615,28.89546352,869,3102.306543,0.001498815,0.001918174,3.70E-06,0.002152358,0.461343679,-6.827736474,0.001321666,-0.001584026,189.0625,62.109375,7.20E-10,0.693003019,0.00023015,-0.000603424,0.002144769,0.005962578,0.500747265,0.052210929
203,0.000937405,0.00140569,1.99E-06,0.88200041,320.4,330.6,743.5,0.001644601,0.00140569,0.776171496,22.57263986,828,11498.2004,0.001066506,0.001574053,2.49E-06,0.001361895,8.986641651,-7.297743361,0.000937406,-0.000462098,172.65625,28.515625,5.69E-10,0.692951082,0.001206566,2.51E-05,0.002292992,0.008683302,0.178373158,0.100690892
204,0.0010476,0.001462819,2.16E-06,0.717464013,234.7,241.9,550.6,0.001319009,0.001462818,0.639035902,17.73518051,610,633.3343656,0.001178102,0.00162363,2.67E-06,0.001565864,4.083684086,-7.553144685,0.001047602,-0.00042721,162.109375,40.234375,6.76E-10,0.692873991,0.001636138,-0.000373,0.002629192,0.007864874,0.336901198,0.150589784
205,0.001186598,0.001685729,2.95E-06,0.960877898,280.3,293.4,647.2,0.002096142,0.001685727,0.842484843,21.84481607,710,-480.805273,0.001355258,0.001898798,3.73E-06,0.001748175,4.813526286,-7.068828698,0.001186609,0.000254675,167.578125,27.734375,9.98E-10,0.693061034,0.001126761,-0.000451819,0.00260396,0.008116457,0.426901122,0.112904952
206,0.000966542,0.001688793,2.87E-06,0.762978501,270,278.7,607.5,0.002057724,0.001688792,0.69204377,19.03072775,716,-16269.4223,0.001067103,0.001818132,3.34E-06,0.001181486,13.14052747,-7.256520544,0.000966547,-0.000228416,170.703125,20.703125,1.13E-09,0.693023353,0.004459183,0.001877624,0.003172482,0.010546351,0.213602272,0.075940338
207,0.001083554,0.00176219,3.12E-06,0.851394877,267,275.3,627.9,0.002217332,0.001762189,0.770407038,20.51898001,711,-1095351.995,0.001199148,0.001916798,3.69E-06,0.001454528,11.76946244,-7.125763894,0.001083556,-0.001290628,170.3125,14.84375,1.20E-09,0.693006722,0.001125177,7.86E-05,0.00292373,0.0110723,0.202934784,0.193202185
208,0.000987069,0.00159488,2.55E-06,0.688231214,237.5,242.6,557.5,0.001605065,0.00159488,0.620866506,17.44297783,629,2576.442345,0.00109591,0.001739491,3.03E-06,0.001373335,14.73893243,-7.433815615,0.00098707,0.000806004,172.65625,42.96875,9.21E-10,0.693072121,0.001588819,-0.000307542,0.002940976,0.010985666,0.173484888,0.272145436
209,0.000746656,0.001313564,1.74E-06,0.54526582,247.6,257.9,562.6,0.001124726,0.001313564,0.48308618,15.33234729,647,-530.9923395,0.000844065,0.001488289,2.23E-06,0.000961907,21.04918196,-7.609834188,0.000746651,0.001238922,155.078125,69.53125,5.68E-10,0.693085353,0.001545596,-0.0004429,0.002884955,0.010297528,0.114617024,0.43861035
210,0.000861875,0.001177446,1.40E-06,0.780395958,306.5,316.8,731.4,0.001115932,0.001177445,0.687776327,21.21814741,798,625.9070557,0.000979167,0.001330412,1.78E-06,0.001353308,4.493032231,-7.653622742,0.000861882,-0.001546706,180.46875,49.609375,3.91E-10,0.693020436,0.001002507,-0.000498602,0.002012187,0.006578054,0.30586109,0.130193695
211,0.000912334,0.001469093,2.16E-06,0.875194524,330.5,340.2,761.1,0.001848507,0.001469093,0.780045675,22.77176224,855,759.9696707,0.001024818,0.001598461,2.56E-06,0.001284489,12.72620452,-7.298984678,0.000912334,-0.000377315,170.703125,25.78125,6.01E-10,0.693071763,0.001169591,-4.82E-05,0.002391268,0.009548542,0.156477343,0.161083756
212,0.00085863,0.001122598,1.27E-06,0.705022128,279.1,288.1,666.1,0.000909643,0.001122596,0.616496697,19.17080331,718,-592.5117455,0.000983294,0.001280573,1.65E-06,0.001388735,1.546586148,-7.812115505,0.000858631,0.000967435,169.921875,46.09375,3.89E-10,0.692977348,0,-0.001134489,0.002120234,0.004497525,0.428291174,0.07416574
213,0.001480383,0.001943919,3.81E-06,1.331961144,304,315.9,719,0.003000161,0.001943916,1.165061226,27.50327308,787,-85.12069776,0.001694607,0.002229868,5.02E-06,0.002330584,1.162352764,-6.610340979,0.001480418,0.001667664,176.5625,61.328125,1.06E-09,0.693011201,0.001270005,0.000109772,0.002483821,0.007881653,0.409179582,0.065509441
214,0.002457924,0.003249595,1.06E-05,1.946901756,264.9,276.3,641.2,0.007434041,0.003249593,1.723004463,31.53306209,701,943.9984612,0.002781288,0.003686757,1.37E-05,0.003830362,1.225823289,-5.740149822,0.00245794,0.00022889,178.125,47.265625,3.08E-09,0.693073299,0.003126292,0.00169749,0.003485957,0.012465071,0.472862819,0.087564861
215,0.000822224,0.001432803,2.11E-06,0.592550035,248.1,258,561.9,0.001363233,0.001432802,0.531979064,15.90933597,647,-875.1694223,0.00091726,0.001581619,2.57E-06,0.001016281,13.22086428,-7.579861316,0.000822234,-0.000357324,164.453125,38.671875,6.93E-10,0.692905532,0.002159078,0.000243945,0.003008865,0.008948428,0.420018622,0.178376392
216,0.001648472,0.002202562,4.92E-06,1.220805871,255,262,605.8,0.003255151,0.00220256,1.089640319,24.30373705,661,-192.5350453,0.001849706,0.002440215,6.05E-06,0.002587135,2.124003106,-6.670201702,0.001648474,0.000482488,161.328125,32.03125,1.47E-09,0.692938219,0.001209376,-0.000577452,0.002876611,0.00982224,0.357521659,0.116421922
217,0.004017529,0.005527751,3.06E-05,3.538146009,297.6,309.4,694.5,0.023456095,0.005527736,3.081445106,43.5116765,767,-705.8058916,0.00461899,0.006348846,4.03E-05,0.005776752,1.840668623,-4.531654051,0.004017431,0.009104304,184.765625,54.6875,7.81E-09,0.693068095,0.013460545,0.011281193,0.005064657,0.022363135,0.358189979,0.0856078
218,0.001439022,0.001870773,3.52E-06,1.558840563,365.5,379.9,874.7,0.003350986,0.001870771,1.369948595,32.9385744,952,-44642.62867,0.001639159,0.002134328,4.58E-06,0.002344673,1.305595147,-6.513531643,0.00143902,0.00203426,179.296875,52.34375,9.17E-10,0.693122744,0.001467954,0.000542561,0.002201205,0.007917268,0.495061093,0.054822095
219,0.001142382,0.001764989,3.13E-06,0.723609378,217.7,223.2,494.9,0.001749208,0.001764988,0.63744907,16.63620205,558,67.11476317,0.001299119,0.001975069,3.93E-06,0.001585892,9.827258892,-7.241323361,0.001142398,0.001160307,167.96875,48.4375,8.08E-10,0.693060468,0.000358423,-0.001174389,0.003233408,0.010419661,0.195054948,0.254677035
220,0.001467272,0.002646941,7.02E-06,1.160725124,262.4,277.2,615.3,0.005023499,0.002646939,1.050566513,23.73188235,716,539.5889762,0.001623392,0.00294587,8.69E-06,0.001939443,24.42497399,-6.219489147,0.00146726,0.00082043,185.9375,28.125,2.89E-09,0.693014743,0.003067964,0.00238933,0.004152494,0.021582889,0.103926093,0.296558002
221,0.000960994,0.001477447,2.22E-06,1.021190225,361.2,373.8,845.7,0.002099302,0.001477446,0.910061307,25.9977422,947,-434.8390445,0.001079482,0.001646756,2.75E-06,0.001365012,10.81726516,-7.100264824,0.000960992,-0.000540614,175.78125,21.875,5.89E-10,0.69303051,0.001477463,0.000903117,0.002219918,0.009741593,0.372021766,0.091695722
222,0.001323452,0.001869855,3.62E-06,1.077115798,273.3,282.9,641.2,0.002569602,0.001869853,0.938327611,22.99172165,709,-1453.638522,0.00152135,0.002163493,4.85E-06,0.001954944,5.433258387,-6.775958838,0.001323456,-0.000363439,213.671875,81.640625,1.22E-09,0.692958031,0.001691732,0.00038265,0.002712778,0.009979892,0.563994458,0.122462622
223,0.001514661,0.002089607,4.39E-06,0.969224892,218.5,224.1,518.8,0.002485205,0.002089606,0.857298206,19.8827485,566,-730.8119607,0.001715442,0.002366805,5.64E-06,0.002312968,3.74252981,-6.851210136,0.001514657,0.00023221,180.46875,24.609375,1.29E-09,0.692853572,0.000706715,-0.00072394,0.003211362,0.009669511,0.317603036,0.160300325
224,0.001107401,0.00192786,3.73E-06,0.776019984,240.7,249.3,532.2,0.002311716,0.001927859,0.685480916,17.54920274,619,-1097.288238,0.001255696,0.002155514,4.66E-06,0.001320374,11.80980762,-6.969902431,0.001107403,0.000695409,182.8125,37.5,1.39E-09,0.692969114,0.002900661,0.001884622,0.003655954,0.011569938,0.254953233,0.159820011
225,0.001112714,0.001551511,2.45E-06,0.855608015,264,272.8,625.1,0.001681126,0.001551509,0.764434443,20.57496975,687,215.3451528,0.001247242,0.001711332,2.98E-06,0.001656238,3.628132863,-7.353259895,0.00111271,-0.001830075,165.625,23.4375,7.93E-10,0.692957613,0.002034472,0.000238554,0.002549543,0.007224376,0.596208212,0.070402906
226,0.001223832,0.001648983,2.92E-06,1.120126659,314.8,323.8,736.1,0.002344262,0.001648981,0.9827367,25.24926715,803,-1453.862526,0.001396667,0.00185871,3.70E-06,0.001913715,2.569570896,-7.045419826,0.001223859,0.000884448,172.265625,42.96875,8.52E-10,0.692935094,0.001244712,-0.000139312,0.002317436,0.007703199,0.491485543,0.070684247
227,0.002020045,0.003378871,1.14E-05,1.638262032,278,287.6,633.9,0.00830519,0.003378869,1.468572542,28.35913738,727,230.833732,0.002256559,0.003705224,1.37E-05,0.002616663,13.36711769,-5.744264797,0.002020014,0.000993311,165.234375,21.875,4.35E-09,0.6929335,0.010399175,0.008411333,0.004590848,0.022335968,0.130412777,0.227628733
